feature	diet_dairy	diet_meat	time_baseline	time_endpoint	n_embeddings	max_hits	predicted_class	avg_probability	21tdsqsa	7o4yga2v	8lofhbbf	ai9n4jxs	q2gzu1o3	qb4y98x0	wcksnlsg
ENOG4111VC8	5	2	2	5	7	5	diet_dairy	0.6396985848013979	0.8594584619963581	0.3951606443828944	0.0010773491574995	0.7545771383402629	0.8403158043702743	0.7952752670394294	0.8320254283230666
COG0117	2	5	5	2	7	5	diet_meat	0.6383152218449742	0.7860247739529279	0.4479613630659687	0.0380670728927544	0.7229957910790462	0.8624587251038383	0.9603838301274232	0.650314996692861
COG0226	2	5	3	4	7	5	diet_meat	0.7263028758653431	0.4890722248915198	0.6144167193145159	0.9974874943497152	0.7054615785111232	0.9314016006397668	0.8610467302750895	0.4852337830756711
ENOG4111VJW	5	2	2	5	7	5	diet_dairy	0.6669113457963405	0.8182218784028149	0.1918107578533452	0.5569730270121871	0.8906336702385869	0.4722691945087303	0.9742476174946716	0.7642232750640473
N_LP.1816	3	4	2	5	7	5	time_endpoint	0.5455293428899036	0.7916913152068786	0.3632662768221841	0.6566981333102819	0.8555911641035444	0.5048142261958718	0.0080269614512252	0.6386173231393393
ENOG4111VN8	2	5	3	4	7	5	diet_meat	0.6348090848100566	0.2797089889223766	0.6154863761085867	0.9945523606405262	0.6502242260224932	0.7520703497834283	0.8675940362430367	0.2840272559499485
COG0224	3	4	2	5	7	5	time_endpoint	0.6758121201034646	0.9831434819852748	0.391245137998357	0.3341530623609181	0.9954093408801128	0.6900151200955724	0.8260363052520882	0.5106823921519287
ENOG4111VNP	5	2	3	4	7	5	diet_dairy	0.6898633451353817	0.959005888424308	0.3218662000775724	0.0004431083050715	0.9402249538925864	0.8190636789623961	0.8538367834572678	0.9346028028284704
COG0124	2	5	4	3	7	5	diet_meat	0.6831400655343586	0.7306709098096623	0.4540989798583734	0.9974426453036284	0.5632244350259452	0.9105579463320836	0.3751633100836206	0.7508222323271966
ENOG4111VUW	4	3	2	5	7	5	time_endpoint	0.6932317887011887	0.995096485900921	0.9953558883524088	0.5961225781658757	0.9677845953247964	0.8811653784465211	0.1212377362049433	0.295859858512855
N_LP.1794	5	2	2	5	7	5	diet_dairy	0.6942590388774316	0.8784429803148872	0.4609236888639269	0.0174232902421078	0.882516966802153	0.804967729076786	0.8409296063720209	0.9746090104701384
PF12889	3	4	5	2	7	5	time_baseline	0.6369530853283304	0.7126926590511334	0.9994381302695384	0.2815237538908997	0.905907162247537	0.543492793966248	0.0714537510024896	0.9441633468704675
ENOG4111Y46	4	3	2	5	7	5	time_endpoint	0.6748091234373709	0.964216225589843	0.9740598899509826	0.6546721160060437	0.1319626409625708	0.8113261230875046	0.256726952228005	0.9306999162366468
ENOG4111Y9M	4	3	5	2	7	5	time_baseline	0.5603234274536107	0.6776140452193291	0.9486968873501525	0.5977343947457204	0.8450112919011544	0.5228146840814973	0.0289712452735971	0.3014214436038245
ENOG4111YKN	4	3	5	2	7	5	time_baseline	0.6782399962993477	0.8440032429067703	0.0393605562131644	0.805370062310682	0.7773013923151958	0.4512223863848389	0.9974165204411732	0.8330058135236095
ENOG41120XT	5	2	5	2	7	5	diet_dairy	0.6730398604685163	0.7374102364386876	0.2655133805267841	0.0005016241345423	0.9768694610966296	0.8382666424098503	0.9630784221875552	0.9296392564855656
ENOG411215K	2	5	3	4	7	5	diet_meat	0.5937478710551672	0.5766710580974918	0.786798695312662	0.967759319604344	0.5274771774926935	0.7605714325357258	0.3172060608863005	0.2197513534569531
N_LP.1047	5	2	2	5	7	5	diet_dairy	0.6178071210388281	0.9264407937170508	0.5558992832855633	0.326711752486758	0.8384661112355174	0.2520360670885682	0.8365302642377948	0.5885655752205445
ENOG41121FI	5	2	4	3	7	5	diet_dairy	0.7521724688496011	0.97531025084386	0.4896872537953328	0.0511200081513772	0.8994659130415755	0.9229539076742264	0.9737761736469712	0.9528937747938654
ENOG41121KC	2	5	3	4	7	5	diet_meat	0.537512176362718	0.2244034707790544	0.6200901376603754	0.9992003849106192	0.565087806272773	0.5387090184099026	0.6481739502447109	0.1669204662615903
ENOG41121WS	3	4	2	5	7	5	time_endpoint	0.6671718349590374	0.911915553354016	0.9338080779137272	0.5570525590695291	0.9971711489293184	0.5352567690911119	0.2562269676696261	0.4787717686859328
ENOG411220U	2	5	3	4	7	5	diet_meat	0.6361102211475178	0.2455614345842572	0.7622881068241514	0.9916112663328214	0.624991292137765	0.8259405579443447	0.7886244063407511	0.2137544838685343
ENOG411220Z	5	2	3	4	7	5	diet_dairy	0.7295048161975975	0.9445295359796204	0.4998970819255289	0.1065580804247299	0.9738539675528708	0.8507339886302014	0.9002318464596232	0.8307292124106077
N_LP.837	2	5	3	4	7	5	diet_meat	0.5906360783479977	0.3360248441490167	0.651561069215693	0.3556006014281377	0.5308848439470576	0.6184808788257299	0.7207311448140796	0.9211691660562694
ENOG41122D8	4	3	2	5	7	5	time_endpoint	0.6679997190243885	0.96514002073994	0.8988380593603018	0.6432580733369625	0.8167692751901434	0.9440929336216805	0.2995836115355496	0.1083160593861412
N_LP.764	3	4	5	2	7	5	time_baseline	0.6882066279266577	0.3531523319904576	0.985514791808725	0.8195853062622234	0.9095142181975768	0.945765743580544	0.0502565166357733	0.7536574870113033
PF12833	3	4	2	5	7	5	time_endpoint	0.6155832945106757	0.350903229747153	0.953069284793296	0.6175531157198759	0.5250581069929239	0.5463504901622457	0.4130805324159247	0.9030683017433112
N_LP.692	5	2	2	5	7	5	diet_dairy	0.5744944925484352	0.6128909036646205	0.5063278750800324	0.3758277174177561	0.8645447240309716	0.2622479955474195	0.6622166422172501	0.7374055898809968
N_LP.635	4	3	2	5	7	5	time_endpoint	0.6873158203690488	0.94660311076278	0.9533486223816016	0.2539820775283516	0.7741255836858346	0.359512063829804	0.8810647134222976	0.6425745709726715
N_LP.449	3	4	2	5	7	5	time_endpoint	0.6721164729994389	0.9403494831588264	0.999242559712234	0.3304641307854442	0.2585777613579285	0.5940362087448097	0.9069910772507112	0.6751540899861184
ENOG41123HQ	5	2	2	5	7	5	diet_dairy	0.6323740289782721	0.9689959646452996	0.4543134965593089	0.7130397102886484	0.7618136851484263	0.5207299399884819	0.2260384135161635	0.7816869927015767
N_LP.346	5	2	4	3	7	5	diet_dairy	0.6072314644040119	0.5237877441562453	0.5177394417369943	0.0272567449539592	0.8822583558856083	0.4377107538306678	0.9211385355613132	0.9407286747032956
COG0219	2	5	3	4	7	5	diet_meat	0.7359030423673281	0.4276083212518365	0.7446635752012595	0.9995927155078892	0.8090362110735065	0.974199466444032	0.4625658926305178	0.7336551144622557
ENOG4112145	5	2	2	5	7	5	diet_dairy	0.6752516982436353	0.8745952341275429	0.2597874494510248	0.061013671406969	0.9136650312008574	0.6816710118816455	0.97977727563037	0.9562522140070367
ENOG41120WW	5	2	2	5	7	5	diet_dairy	0.7027413938977166	0.928181779445126	0.3811643134995792	0.0294844118341199	0.942271538453477	0.8190496806229121	0.8548531276587814	0.9641849057700208
ENOG4111YQF	4	3	2	5	7	5	time_endpoint	0.5971768583424526	0.2112120256974671	0.3004546747255035	0.6247040472533008	0.5754259562359644	0.6881812233940947	0.9720868196219936	0.8081732614688445
PF12836	4	3	2	5	7	5	time_endpoint	0.5683758468760123	0.0925628398814768	0.925454138756473	0.6828709542947174	0.5230164185976154	0.5202026662338441	0.343207364645899	0.8913165457220604
N_AQ.494	2	5	3	4	7	5	diet_meat	0.6527271506118265	0.1674385106190086	0.7857695184553266	0.9999585939094472	0.6574484873844472	0.7607608514791169	0.9676339592199376	0.2300801332155016
N_LP.475	4	3	2	5	7	5	time_endpoint	0.5586367553218962	0.9359961354479548	0.1064205787665565	0.5055955084751451	0.1648428407216611	0.7008495943231074	0.7813387790728361	0.7154138504460114
N_LP.1910	4	3	2	5	7	5	time_endpoint	0.7220501498355674	0.8538794267467293	0.901206446053713	0.7316853263367219	0.913014394120092	0.6942348901685856	0.4742908849440632	0.4860396804790667
N_AQ.495	2	5	5	2	7	5	diet_meat	0.6552584302434721	0.5294957844670497	0.7469105734991099	0.9888160171916488	0.4064650659729277	0.2867497289064251	0.8818877740609951	0.7464840676061487
ENOG4111Z8S	2	5	3	4	7	5	diet_meat	0.6467996888376008	0.7930479248755568	0.7528811080653621	0.9977918500618694	0.8276432709350079	0.8879023175454196	0.2179146710137418	0.0504166793662468
ENOG4111ZCV	2	5	3	4	7	5	diet_meat	0.6413880231265082	0.5432302090632118	0.7008664513687815	0.966357768834908	0.4138599745679338	0.8445943907210809	0.2026338753801454	0.8181734919494964
N_LP.165	3	4	5	2	7	5	time_baseline	0.6441714793210978	0.2423454177083831	0.6461070985893583	0.7314255535840093	0.9175727319188662	0.7207328741712653	0.9831001424495672	0.2679165368262353
ENOG4111ZFE	2	5	4	3	7	5	diet_meat	0.5649343589485415	0.0741640754361878	0.8574681949541416	0.9994148250627404	0.5778647223437082	0.5989620939218315	0.1579589299630243	0.6887076709581568
N_LP.1399	4	3	2	5	7	5	time_endpoint	0.679423345842223	0.8900905301186287	0.9951690234004752	0.6412498713523749	0.5488297251332561	0.4897057461267366	0.3409232981586436	0.849995226605445
N_AQ.496	3	4	2	5	7	5	time_endpoint	0.5450887148856768	0.1022134509729075	0.5439022307158515	0.513175409596782	0.8239280633989118	0.539158105550655	0.910624804994885	0.3826189389697445
ENOG4111ZMN	5	2	4	3	7	5	diet_dairy	0.6613717533579114	0.9448316068483288	0.2821061615632595	0.1090633396505939	0.9014975973529022	0.6942958515451971	0.974687121248458	0.7231205952966412
ENOG4111ZPZ	2	5	4	3	7	5	diet_meat	0.6914045574418536	0.4275986660176596	0.8239802799771346	0.9716192252470316	0.205159976973441	0.8804212005827636	0.6898254907486108	0.8412270625463332
ENOG4111ZQ7	2	5	5	2	7	5	diet_meat	0.6783002602243513	0.7156073713372217	0.7573842840725621	0.9988018687435928	0.3541835995463073	0.700090011080208	0.7337420038309307	0.4882926829596365
COG0126	2	5	3	4	7	5	diet_meat	0.6561068016099839	0.4008363660369437	0.710945910364111	0.9996108763986356	0.5812440570176621	0.8876873245183355	0.4252832359270445	0.5871398410071554
ENOG4111ZQM	3	4	5	2	7	5	time_baseline	0.4807754238880479	0.6338030992752907	0.0115458232561793	0.5858328712813936	0.7981241026679479	0.7252373175666454	0.0307847479469747	0.5801000052219042
ENOG41120BJ	5	2	2	5	7	5	diet_dairy	0.6718629007021628	0.3678361488250135	0.5024484108259422	0.3285710281375581	0.8921128090213204	0.6743012569740179	0.9806435825230628	0.9571270686082256
ENOG41120CJ	5	2	3	4	7	5	diet_dairy	0.611860700220905	0.1424737757339843	0.5017009791981206	0.1639134882736962	0.8085732742501764	0.8893718738624319	0.9645340832174096	0.8124574270105164
N_LP.2050	4	3	5	2	7	5	time_baseline	0.6840939552587102	0.8721313675096048	0.7563900553405305	0.4401650724823781	0.8329815397807054	0.8123400760126052	0.6784097184878557	0.3962398571972918
ENOG4111U4Z	3	4	5	2	7	5	time_baseline	0.6780684763049972	0.9394972042863888	0.9805644990105196	0.5196431841551171	0.1891129135072405	0.8020908810210632	0.8562373868919836	0.4593332652626678
N_LP.2093	5	2	2	5	7	5	diet_dairy	0.6752266462039158	0.9806685641108164	0.3836041329824434	0.0150882820867686	0.9541820968927616	0.8991898321207527	0.7764297101521137	0.7174239050817548
ENOG4111NND	5	2	2	5	7	5	diet_dairy	0.6018719980438446	0.6134186973079396	0.2452393100000817	0.0033030779999259	0.8089885447801408	0.8880946810417971	0.9479228692589098	0.7061368059181166
ENOG4111NTW	4	3	5	2	7	5	time_baseline	0.6205530875905653	0.4934770421148903	0.9986364383157644	0.5319853388043261	0.8294950426876901	0.2108370353914829	0.7191674800165377	0.5602732358032654
ENOG4111NV7	2	5	3	4	7	5	diet_meat	0.6354970759835458	0.2074610448956188	0.8124333397488086	0.9966428996501346	0.6203489188474065	0.7894357791046568	0.7364076627063797	0.2857498869318149
PF12994	5	2	2	5	7	5	diet_dairy	0.5271005419011048	0.7881598588482275	0.6084463691136512	0.0041659914110971	0.5549210869478053	0.3225729099856197	0.6242511274643306	0.7871864495370016
ENOG4111P0I	5	2	2	5	7	5	diet_dairy	0.6611647197869789	0.9619858140598748	0.3887417422361257	0.0190449533559262	0.7608203624068083	0.6342407396435604	0.9622745454083254	0.9010448813982312
ENOG4111P3R	5	2	2	5	7	5	diet_dairy	0.6574339004083505	0.9225367447864968	0.3590482436793043	0.1947785144179171	0.8217279622799805	0.8734970909901825	0.8844223976328093	0.5460263490717622
k_Bacteria.p_Bacteroidetes.c_Bacteroidia.o_Bacteroidales.f_Prevotellaceae.g_Prevotella.s_Prevotella.pectinovora	2	5	3	4	7	5	diet_meat	0.599518061178144	0.3935310018616261	0.5934436230339613	0.9832484647724854	0.5689414761272009	0.5200906222215275	0.7183351667785063	0.4190360734517002
ENOG4111P4D	3	4	2	5	7	5	time_endpoint	0.6278297934689127	0.8782400494339105	0.5900106157883719	0.4828417850365129	0.6223499911070571	0.4349957066846831	0.7575301752294137	0.6288402310024388
N_LP.2404	4	3	2	5	7	5	time_endpoint	0.5679036319929096	0.6088508642873871	0.0154837349956332	0.233588405360009	0.7767410703575407	0.6222043668805272	0.9188955386075258	0.7995614434617445
ENOG4111PER	3	4	2	5	7	5	time_endpoint	0.585896676815831	0.5026453603957229	0.9998103596130244	0.3996964702152169	0.8006236277909561	0.511379623520862	0.0402276588132017	0.8468936373618335
PF12993	3	4	2	5	7	5	time_endpoint	0.6919099908391804	0.2494289311771299	0.8497330845065697	0.6702936771498149	0.9974465041746686	0.1848750244696301	0.9031033079549892	0.9884894064414604
ENOG4111PTJ	3	4	2	5	7	5	time_endpoint	0.6701007892151641	0.8806087501422623	0.76218272805544	0.4594561963303828	0.7516802030045177	0.5877955534845991	0.7784827050937969	0.4704993883951499
PF12991	5	2	5	2	7	5	diet_dairy	0.6912668899357187	0.8129115334027956	0.4565573773460021	0.0659188405822255	0.8981126892765454	0.9352794626984744	0.947927424986688	0.7221609012572998
ENOG4111Q11	2	5	2	5	7	5	diet_meat	0.554287160057998	0.7518640247306555	0.6583052902426608	0.9990272427167424	0.5507609210955212	0.3223636140700294	0.565531784693211	0.0321572428571661
PF12990	5	2	2	5	7	5	diet_dairy	0.653831899648258	0.919695511640198	0.3379828446190961	0.0143804004871007	0.8503822868973836	0.789546872211773	0.9400974708319132	0.7247379108503411
N_LP.1800	4	3	5	2	7	5	time_baseline	0.6193029375657384	0.5837015707994488	0.966313398790205	0.5733350865386121	0.8487973143703134	0.3552212998664887	0.421921317989583	0.5858305746055184
ENOG4111Q4W	5	2	2	5	7	5	diet_dairy	0.7157684439037476	0.9383482397646667	0.4927012686429799	0.1908515339172227	0.9173609827059273	0.7401435081285537	0.7470182558839175	0.9839553182829648
PF12984	5	2	4	3	7	5	diet_dairy	0.7249851824547674	0.8266370444714057	0.3517972821548407	0.4964122544771259	0.9668918544620912	0.9068430245073	0.9768048297845292	0.5495099873260791
ENOG4111NQG	5	2	2	5	7	5	diet_dairy	0.6917257628853529	0.8168974786777613	0.4291070889973364	0.0995080025983197	0.8785159880548569	0.86589437791816	0.831473552959933	0.920683850991103
ENOG4111NM3	3	4	5	2	7	5	time_baseline	0.6618688010119256	0.3699697819400893	0.8897675833269066	0.7284087668247331	0.3227228411844022	0.8016597257169698	0.9367226959379402	0.5838302121524386
ENOG4111QDN	5	2	3	4	7	5	diet_dairy	0.5585455816896686	0.7754506811828334	0.2376939179567421	0.1201534024732514	0.6544184610054447	0.6429181169443257	0.5896861613722199	0.8894983308928631
PF12997	4	3	2	5	7	5	time_endpoint	0.683954478043562	0.8295745664353005	0.0257985474705362	0.4355231233884459	0.98259697213015	0.8667296905583476	0.8138274100070955	0.8336310363150582
PF13026	3	4	2	5	7	5	time_endpoint	0.7294713081533301	0.4495977471911334	0.9833303760690328	0.3621404080359694	0.9586007163378836	0.76489607731676	0.9924526786638752	0.5952811534586568
ENOG4111MBG	5	2	5	2	7	5	diet_dairy	0.5847782540712957	0.7477231875159138	0.3916584604706757	0.0548520195409085	0.8685637544545863	0.6172352667201932	0.822927525592468	0.5904875642043235
COG0243	2	5	5	2	7	5	diet_meat	0.6495599822647647	0.255595791737964	0.602982678906571	0.985366545122708	0.7277456747848837	0.8004335487660457	0.7590518069571458	0.4157438295780351
P_LP.1008	5	2	2	5	7	5	diet_dairy	0.6069048600003342	0.7310427206455266	0.5633956628701194	0.0028177588993293	0.8891052269852204	0.319048107517636	0.836859939061051	0.906064604023456
ENOG4111MGD	5	2	4	3	7	5	diet_dairy	0.6681729973304271	0.7970110662167265	0.3473479470971968	0.0009129962517396	0.8232059266737131	0.826348834931524	0.9244583654265176	0.9579258447155724
PF13018	3	4	5	2	7	5	time_baseline	0.615196635755037	0.9638868738357884	0.7462628643643824	0.5848896091383494	0.6162921510372601	0.5417218712616435	0.3637482957540618	0.4895747848937729
ENOG4111MMW	5	2	5	2	7	5	diet_dairy	0.6205095103897208	0.9264470347963956	0.4041866389834262	0.0665988390939956	0.7545819034150589	0.6251677661249995	0.6758303314549794	0.8907540588591909
ENOG4111MP2	5	2	5	2	7	5	diet_dairy	0.7308904888777291	0.961985632242096	0.4698195030425344	0.0120456872481545	0.8745338659245332	0.8400665132368647	0.9761343478454322	0.9816478726044888
ENOG4111MT2	4	3	2	5	7	5	time_endpoint	0.5827532943999121	0.6163682338570924	0.1301431408287062	0.5064542539490424	0.8568358869991134	0.5838203785264933	0.967735671031485	0.4179154956074528
k_Bacteria.p_Actinobacteria.c_Actinomycetia.o_Bifidobacteriales.f_Bifidobacteriaceae.g_Bifidobacterium.s_Bifidobacterium.angulatum	2	5	3	4	7	5	diet_meat	0.633336661637254	0.1863004695639454	0.8308749131490816	0.9999776588593406	0.180887394547345	0.8712553510907023	0.5439743032159032	0.8200865410344597
COG0110	4	3	5	2	7	5	time_baseline	0.6287127631850821	0.917598214010218	0.6018751499302544	0.6445917416893927	0.6516669255414054	0.4339253202468854	0.9835770699606196	0.1677549209167982
ENOG4111MW5	3	4	2	5	7	5	time_endpoint	0.6174191002033922	0.6413753460530777	0.7032017026501355	0.281272028238396	0.9380920094422832	0.6820553105471427	0.3274718911567137	0.7484654133359968
ENOG4111N2I	2	5	2	5	7	5	diet_meat	0.6266315468233532	0.6833672045369651	0.756597756829216	0.997422973672296	0.7520853967355866	0.2425239048667729	0.903797532476423	0.0506260586462122
ENOG4111NCF	5	2	2	5	7	5	diet_dairy	0.5750629714747246	0.7912275807804002	0.3407932294320586	0.0784949709550743	0.83102910376577	0.5709931595776208	0.5127843126143421	0.9001184431978064
COG0238	4	3	5	2	7	5	time_baseline	0.4861495538906982	0.6783239047784815	0.0363868214654369	0.5512416569945124	0.5362837610576576	0.7336799363659239	0.0584720608457385	0.8086587357271365
PF13006	2	5	5	2	7	5	diet_meat	0.7091880424692845	0.4820413434967729	0.5822611301864479	0.9944149916991066	0.6964337918988404	0.8843778160055601	0.4881521208225956	0.8366351031756687
PF13004	5	2	3	4	7	5	diet_dairy	0.6303493609468688	0.9718177471817504	0.5469352302777046	0.0408653705227624	0.8079876364620742	0.3862306995227936	0.9433548702098687	0.7152539724511269
PF12974	2	5	2	5	7	5	diet_meat	0.5761844512699962	0.6343453942849502	0.7859536018464649	0.8427146722412688	0.7265470608331165	0.1835477552930471	0.7758824675100174	0.0843002068811083
ENOG4111QE4	2	5	2	5	7	5	diet_meat	0.6071794804463752	0.3612677106974852	0.772778774940992	0.9894283801175056	0.2455631022365413	0.7070762476154254	0.6693618072488227	0.504780340267854
N_LP.2130	5	2	2	5	7	5	diet_dairy	0.7176709558543708	0.9582941959615904	0.3899690849993406	0.4815136759020814	0.8878403795312669	0.6131295705268197	0.8443880950695812	0.8485616889899154
N_LP.968	3	4	2	5	7	5	time_endpoint	0.6346105376223615	0.8941508767320955	0.7157772989522951	0.1929644666060204	0.7646678367753809	0.7141257961377675	0.9273164487852744	0.2332710393676974
ENOG4111S42	2	5	3	4	7	5	diet_meat	0.5326007654097948	0.2647979760858078	0.6978864765204902	0.6784114161011869	0.6318244574364177	0.6201920888625093	0.6272911971313607	0.2078017457307916
